"","term","estimate","std.error","statistic","p.value","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"3661","relative_age",0.0228865817026996,0.00588440086251844,3.88936482021119,0.00010056314825076,"grade9_not_apr_march_grade_t8_ra_basic_math_level_std",FALSE,NA,NA,NA
"3662","I(relative_age^2)",-0.000662960878719986,0.000528488451118189,-1.25444723970274,0.209682028982499,"grade9_not_apr_march_grade_t8_ra_basic_math_level_std",FALSE,NA,NA,NA
"3663","relative_age",0.043475414416055,0.00324796507724569,13.3854316108973,7.81858617149357e-41,"grade4_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3664","I(relative_age^2)",-0.000708066511448013,0.000289270868903701,-2.44776293628008,0.014375901316731,"grade4_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3665","as.factor(sex)2",-0.0622973450991621,0.00637553279554656,-9.77131591930295,1.52130450211087e-22,"grade4_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3666","as.factor(book)2",0.257002947443102,0.0098416411128651,26.1138304573151,6.07620022653665e-150,"grade4_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3667","as.factor(book)3",0.552308295910666,0.0102743979256116,53.7557820817795,0,"grade4_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3668","as.factor(book)4",0.669645288118866,0.0124047601227245,53.9829292540799,0,"grade4_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3669","as.factor(book)5",0.636679726694604,0.0152131766970983,41.8505443913001,0,"grade4_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3670","as.factor(year)2017",-0.174874982446776,0.0103577133485818,-16.8835510852133,6.93130300104828e-64,"grade4_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3671","as.factor(year)2018",-0.124608589043885,0.0108014219058684,-11.536313471487,8.95242112139481e-31,"grade4_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3672","relative_age",0.0374048639455055,0.00282323094346054,13.2489564950917,4.84675269499703e-40,"grade5_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3673","I(relative_age^2)",-0.000810332126714683,0.00025556207688657,-3.17078393080341,0.00152062146792536,"grade5_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3674","as.factor(sex)2",-0.0355463024277107,0.0059692780342419,-5.95487464711887,2.60911766999534e-09,"grade5_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3675","as.factor(book)2",0.222132022445388,0.0119305382086008,18.6187763335984,2.82991496524688e-77,"grade5_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3676","as.factor(book)3",0.492233351586263,0.011395617029133,43.1949713936387,0,"grade5_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3677","as.factor(book)4",0.600342209621516,0.0128384489130937,46.7612726183173,0,"grade5_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3678","as.factor(book)5",0.692503463792553,0.0150176709805515,46.1125739596623,0,"grade5_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3679","as.factor(year)2017",-0.160826070652564,0.0105630002929828,-15.2254157144542,2.65119641588093e-52,"grade5_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3680","as.factor(year)2018",-0.180255959192333,0.0100449550395125,-17.9449244405061,6.37702546398828e-72,"grade5_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3681","relative_age",0.0395972297663125,0.00319595992478827,12.3897766862442,3.10043354710484e-35,"grade6_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3682","I(relative_age^2)",-0.00121844193261841,0.00029077698454277,-4.19029702276587,2.78763391246428e-05,"grade6_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3683","as.factor(sex)2",-0.0666008286384762,0.00677334696770784,-9.83277971082803,8.27663298673791e-23,"grade6_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3684","as.factor(book)2",0.232648678418695,0.0121357002244347,19.1706019525982,8.33852138546692e-82,"grade6_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3685","as.factor(book)3",0.520610346709038,0.0117213880474349,44.4154177476419,0,"grade6_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3686","as.factor(book)4",0.693172023381589,0.0140852635247239,49.2125704403658,0,"grade6_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3687","as.factor(book)5",0.82411004857255,0.0153329114315958,53.7477864037189,0,"grade6_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3688","as.factor(year)2017",-0.0143693129915248,0.0109691961785394,-1.30996955088082,0.190208327688373,"grade6_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3689","as.factor(year)2018",-0.107677823880551,0.0108632217365882,-9.91214452687489,3.75312762733504e-23,"grade6_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3690","relative_age",0.033974356767946,0.00323829829736266,10.4914228549036,9.68259444062002e-26,"grade7_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3691","I(relative_age^2)",-0.000976433945392512,0.000282763151198397,-3.45318667320768,0.0005541789791423,"grade7_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3692","as.factor(sex)2",-0.0618065566879279,0.00673298571621949,-9.17966549951805,4.38419674560663e-20,"grade7_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3693","as.factor(book)2",0.255151971833684,0.0108679712041581,23.4774243546084,1.23355124303275e-121,"grade7_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3694","as.factor(book)3",0.491905980642983,0.0101973474809566,48.2386210297934,0,"grade7_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3695","as.factor(book)4",0.601372126329531,0.0113088998682098,53.1768901783305,0,"grade7_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3696","as.factor(book)5",0.666018106377393,0.0130976609444896,50.8501563141775,0,"grade7_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3697","as.factor(year)2017",-0.0716397391860967,0.0104549974990691,-6.85220050913212,7.30393628705655e-12,"grade7_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3698","as.factor(year)2018",-0.0238099189274796,0.0104866919539823,-2.27048901903118,0.0231795317954578,"grade7_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3699","relative_age",0.0312276925846659,0.00331501158372618,9.42008550979632,4.5753449974831e-21,"grade8_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3700","I(relative_age^2)",-0.00120565520500177,0.000285373333432837,-4.22483485229191,2.39273750541028e-05,"grade8_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3701","as.factor(sex)2",-0.0305006149511488,0.00703428154204867,-4.33599576144712,1.45207379945623e-05,"grade8_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3702","as.factor(book)2",0.219999003216789,0.011163159050792,19.7075937210785,2.46080476441183e-86,"grade8_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3703","as.factor(book)3",0.399826991625308,0.010600568304554,37.7175053391752,1.09330122114305e-309,"grade8_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3704","as.factor(book)4",0.482924840134263,0.0120327265554531,40.1342819442202,0,"grade8_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3705","as.factor(book)5",0.518457489980964,0.0133140289258521,38.9406912714653,0,"grade8_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3706","as.factor(year)2017",0.0948387790557728,0.0118966807195281,7.97186890122193,1.57510556044676e-15,"grade8_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3707","as.factor(year)2018",0.022040456239851,0.0123160785957542,1.7895676832924,0.0735256935714128,"grade8_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3708","relative_age",0.030666818241092,0.00337153945290978,9.09579100865194,9.51075036143575e-20,"grade9_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3709","I(relative_age^2)",-0.00142518453774095,0.000301421517968156,-4.72821100281073,2.26731352265029e-06,"grade9_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3710","as.factor(sex)2",-0.0443080685663074,0.00832935647359385,-5.31950681985759,1.04211488507112e-07,"grade9_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3711","as.factor(book)2",0.262219929791547,0.0124180414332699,21.1160456502439,8.14541055387849e-99,"grade9_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3712","as.factor(book)3",0.470647070862556,0.0114500988063369,41.104192970115,0,"grade9_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3713","as.factor(book)4",0.546086462449836,0.0137255580903151,39.7861026019162,0,"grade9_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3714","as.factor(book)5",0.604081938933833,0.0141306847638052,42.7496578567197,0,"grade9_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3715","as.factor(year)2017",-0.117297107274357,0.0123207165454792,-9.52031538436748,1.7531582416004e-21,"grade9_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3716","as.factor(year)2018",-0.0497190015536525,0.0146296346357691,-3.3985128673064,0.000677725362083061,"grade9_all_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3717","relative_age",0.047267521286966,0.00514539360804697,9.18637618180337,4.12995309972418e-20,"grade4_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3718","I(relative_age^2)",-0.000985949001162025,0.000456553107647758,-2.15954942512999,0.0308096939093065,"grade4_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3719","as.factor(sex)2",-0.0650790203574353,0.00717620573298635,-9.0687227734137,1.22305755014162e-19,"grade4_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3720","as.factor(book)2",0.253316688000382,0.0107568568985484,23.5493221104917,2.54393914551102e-122,"grade4_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3721","as.factor(book)3",0.548052898057685,0.0110751357564449,49.4849824065368,0,"grade4_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3722","as.factor(book)4",0.666438083816004,0.0131881434830456,50.5331235342385,0,"grade4_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3723","as.factor(book)5",0.638227851623406,0.0167867458726805,38.0197482266106,2.86142489491287e-314,"grade4_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3724","as.factor(year)2017",-0.167814870672193,0.0111291402486031,-15.0788710469577,2.50701155533366e-51,"grade4_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3725","as.factor(year)2018",-0.120390063807949,0.0114683449818668,-10.497596994013,9.10979273732314e-26,"grade4_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3726","relative_age",0.0354141400689273,0.00469597957072394,7.54137438963938,4.68506972096047e-14,"grade5_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3727","I(relative_age^2)",-0.000578793046565915,0.000425353926880294,-1.36073281563662,0.173600860024045,"grade5_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3728","as.factor(sex)2",-0.0361318728493348,0.00643805691113418,-5.61223259565277,2.00200055248289e-08,"grade5_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3729","as.factor(book)2",0.230013900969906,0.0128106663017612,17.9548741300274,5.54034728890775e-72,"grade5_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3730","as.factor(book)3",0.498908796149198,0.0121251324263824,41.1466678140067,0,"grade5_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3731","as.factor(book)4",0.607945754171865,0.0134655411187289,45.14826020072,0,"grade5_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3732","as.factor(book)5",0.699656913364335,0.0159564397277515,43.8479338312222,0,"grade5_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3733","as.factor(year)2017",-0.164660303471593,0.0110536155172143,-14.8965108488857,3.87629391517482e-50,"grade5_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3734","as.factor(year)2018",-0.180493320829774,0.0104789769561708,-17.2243265334682,2.12244604646771e-66,"grade5_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3735","relative_age",0.0466962889226817,0.00499907815060386,9.3409799798871,9.70772601649113e-21,"grade6_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3736","I(relative_age^2)",-0.00176463939972028,0.000446681297722813,-3.95055581846931,7.80164448738808e-05,"grade6_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3737","as.factor(sex)2",-0.0678115829155944,0.00713667564849065,-9.50184459201758,2.09976161061907e-21,"grade6_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3738","as.factor(book)2",0.228096415389405,0.0136495680869152,16.7108888674699,1.295180543898e-62,"grade6_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3739","as.factor(book)3",0.515141493705201,0.0131588225319218,39.1479931016263,0,"grade6_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3740","as.factor(book)4",0.687485026445369,0.0154080514653043,44.6185572519303,0,"grade6_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3741","as.factor(book)5",0.815018793801245,0.016899211829304,48.2282133648366,0,"grade6_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3742","as.factor(year)2017",-0.0148753363833133,0.0116311509916255,-1.27892212851709,0.200927063274223,"grade6_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3743","as.factor(year)2018",-0.109445996660121,0.0113401710929665,-9.65117684406039,4.95407016043464e-22,"grade6_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3744","relative_age",0.0274681028021245,0.00524406406696512,5.23794188083232,1.626735582108e-07,"grade7_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3745","I(relative_age^2)",-0.000390517274385252,0.000462181039756113,-0.844944384978067,0.398143719231374,"grade7_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3746","as.factor(sex)2",-0.0597834261124461,0.00707172167899572,-8.45387146527748,2.85162197026615e-17,"grade7_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3747","as.factor(book)2",0.253977156935103,0.0119895012830888,21.1832961970935,2.1482795374861e-99,"grade7_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3748","as.factor(book)3",0.486629950386067,0.0110651858115501,43.9784707345909,0,"grade7_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3749","as.factor(book)4",0.604441833220246,0.0122679281226265,49.2700827049544,0,"grade7_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3750","as.factor(book)5",0.666645721422062,0.0139212666639385,47.886858108173,0,"grade7_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3751","as.factor(year)2017",-0.0700801016833308,0.0113529839246395,-6.17283545440728,6.73079406114165e-10,"grade7_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3752","as.factor(year)2018",-0.0243697938721593,0.0114817213698627,-2.12248608785485,0.033799155497865,"grade7_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3753","relative_age",0.0268929949092823,0.00531011231422688,5.06448702360408,4.1014655671052e-07,"grade8_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3754","I(relative_age^2)",-0.000777536356773749,0.000466360884052042,-1.66724179356128,0.0954691186704485,"grade8_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3755","as.factor(sex)2",-0.0314329826984971,0.00748327227563085,-4.20043285086098,2.6660999673088e-05,"grade8_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3756","as.factor(book)2",0.229328548251981,0.0121471564789593,18.8791960200079,2.24529489244049e-79,"grade8_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3757","as.factor(book)3",0.4015445603879,0.011710936509048,34.2879973841257,2.51501507115224e-256,"grade8_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3758","as.factor(book)4",0.490897661677825,0.01282909470418,38.2644039191541,2.71271683505595e-318,"grade8_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3759","as.factor(book)5",0.524425379112928,0.0146461086896512,35.8064650635484,3.30638719966634e-279,"grade8_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3760","as.factor(year)2017",0.091714098414768,0.0121359857818136,7.55720219713886,4.14930673041015e-14,"grade8_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3761","as.factor(year)2018",0.0204405897609985,0.0123763535584895,1.65158418143099,0.0986221376969811,"grade8_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3762","relative_age",0.0241784977895496,0.00566354393591631,4.26914632659908,1.9637939534535e-05,"grade9_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3763","I(relative_age^2)",-0.000713219643984878,0.00050756017073672,-1.4051923005496,0.159966802312247,"grade9_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3764","as.factor(sex)2",-0.0408168807299188,0.00894825647653725,-4.56143393262616,5.08577752997633e-06,"grade9_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3765","as.factor(book)2",0.262191902649427,0.0134359021394659,19.5142759993226,1.13892614050025e-84,"grade9_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3766","as.factor(book)3",0.47024968717173,0.0127520240880114,36.876474191562,5.96280459276037e-296,"grade9_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3767","as.factor(book)4",0.550245050060401,0.0148369242556348,37.0861939159276,2.78171581331744e-299,"grade9_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3768","as.factor(book)5",0.606142036197523,0.0154257354242841,39.2942066958635,0,"grade9_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3769","as.factor(year)2017",-0.121049035196443,0.0126058325154954,-9.60262125073029,7.94204491439767e-22,"grade9_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3770","as.factor(year)2018",-0.0530614013469147,0.0148150145326653,-3.58159630757842,0.000341641878210153,"grade9_not_apr_march_grade_t8_ra_cont_math_level_std",FALSE,NA,NA,NA
"3771","(Intercept)",-0.175366197511743,0.00950811895199313,-18.4438371456198,6.8594524170124e-76,"grade8_all_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3772","relative_age",0.0183407548995235,0.00183788707232085,9.97926106328345,1.90496036937934e-23,"grade8_all_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3773","I(relative_age^2)",-0.000826779504753561,0.000160556550513498,-5.14945981406129,2.61509735159795e-07,"grade8_all_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3774","(Intercept)",0.20508380403294,0.0102797048767198,19.9503591292186,1.98610560479017e-88,"grade9_all_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3775","relative_age",0.0167444782006326,0.00210499379988556,7.95464490277499,1.80998173301324e-15,"grade9_all_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3776","I(relative_age^2)",-0.000883487524764052,0.000186580127149871,-4.73516412631869,2.19095395109848e-06,"grade9_all_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3777","(Intercept)",-0.172046816883813,0.0106818487849441,-16.1064643721891,2.56825258035407e-58,"grade8_not_apr_march_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3778","relative_age",0.0164144204849504,0.00314742586324437,5.21518891886794,1.83869312193932e-07,"grade8_not_apr_march_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3779","I(relative_age^2)",-0.000625172060909797,0.000277453667150937,-2.25324850570347,0.0242449013615182,"grade8_not_apr_march_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3780","(Intercept)",0.209251806006836,0.0118693662855355,17.6295685020555,1.80201693889646e-69,"grade9_not_apr_march_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3781","relative_age",0.0142411267638609,0.00352884449865377,4.03563454532887,5.44899365456084e-05,"grade9_not_apr_march_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3782","I(relative_age^2)",-0.000617333679840783,0.000316689848474495,-1.949332076208,0.0512581960499313,"grade9_not_apr_march_grade_t8_ra_basic_eng_level_std",FALSE,NA,NA,NA
"3783","relative_age",0.0155769116442985,0.00182766301207102,8.52285762824921,1.57245061865062e-17,"grade8_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3784","I(relative_age^2)",-0.000595793693165401,0.000159730444730086,-3.72999458038308,0.000191562731969513,"grade8_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3785","as.factor(sex)2",0.130317511978557,0.00394629465815313,33.0227525482208,3.49019274688952e-238,"grade8_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3786","as.factor(book)2",0.1372389016686,0.00587361147332869,23.3653353293427,1.67903961803492e-120,"grade8_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3787","as.factor(book)3",0.236115744782397,0.00592297294542052,39.8643969773583,0,"grade8_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3788","as.factor(book)4",0.296819555026145,0.00657439553321892,45.1478091828189,0,"grade8_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3789","as.factor(book)5",0.315184161843483,0.00725489578282179,43.4443403845688,0,"grade8_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3790","as.factor(year)2017",0.0345838693294459,0.00671539853495245,5.14993550262773,2.60943465227061e-07,"grade8_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3791","as.factor(year)2018",0.0799840196152653,0.00709742881209833,11.2694359792555,1.91514583514959e-29,"grade8_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3792","relative_age",0.0172543737603471,0.00195254641290965,8.83685716573314,9.95769511037156e-19,"grade9_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3793","I(relative_age^2)",-0.000887505090761847,0.000172875586232204,-5.13377921142528,2.84367855375547e-07,"grade9_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3794","as.factor(sex)2",0.136051841774611,0.00463579612745908,29.3481072147972,9.74102713486023e-189,"grade9_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3795","as.factor(book)2",0.14478755990751,0.00676012256276699,21.4178897739166,1.33677624049214e-101,"grade9_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3796","as.factor(book)3",0.257189761156059,0.00655151996574548,39.25650268957,0,"grade9_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3797","as.factor(book)4",0.320043863209827,0.00788071035407931,40.6110425114358,0,"grade9_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3798","as.factor(book)5",0.349164767441072,0.00851709788943602,40.995744322036,0,"grade9_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3799","as.factor(year)2017",0.138473121172954,0.00740087882642813,18.7103618935733,5.10070050234751e-78,"grade9_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3800","as.factor(year)2018",0.223382065761804,0.00761667997413155,29.3280099098918,1.75133732806312e-188,"grade9_all_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3801","relative_age",0.01431148345853,0.00303263639559599,4.71915574162245,2.37109704540943e-06,"grade8_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3802","I(relative_age^2)",-0.000456708415661846,0.000265791605255063,-1.71829511027473,0.0857455526326097,"grade8_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3803","as.factor(sex)2",0.130199448973906,0.00410421639234794,31.7233392509848,6.97113941113046e-220,"grade8_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3804","as.factor(book)2",0.13661408560745,0.00654749044555282,20.8651065234071,1.69513150891293e-96,"grade8_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3805","as.factor(book)3",0.235542364084115,0.00664405113698275,35.451618181115,8.98181489627367e-274,"grade8_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3806","as.factor(book)4",0.301933353287167,0.00695570691122106,43.4080039801682,0,"grade8_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3807","as.factor(book)5",0.316619313735238,0.0081906405879009,38.6562333357593,0,"grade8_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3808","as.factor(year)2017",0.0322806286992931,0.00703919207947643,4.58584285452459,4.52644787942969e-06,"grade8_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3809","as.factor(year)2018",0.0796075743804773,0.00735075830253875,10.8298451811404,2.5641976301701e-27,"grade8_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3810","relative_age",0.0153723245659366,0.00335281702128473,4.58489815231439,4.54684657710993e-06,"grade9_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3811","I(relative_age^2)",-0.00067694226276389,0.000300023920580582,-2.25629430298066,0.0240540739743422,"grade9_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3812","as.factor(sex)2",0.135923865571873,0.00492235003018795,27.6136123474102,2.69400216300632e-167,"grade9_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3813","as.factor(book)2",0.147879620838389,0.00752021910760543,19.6642702456413,6.04411798470191e-86,"grade9_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3814","as.factor(book)3",0.258905391397839,0.00705884259448106,36.6781647178623,8.09221712603706e-293,"grade9_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3815","as.factor(book)4",0.325525931949547,0.00847022449662029,38.4317950580219,4.28848980590202e-321,"grade9_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
"3816","as.factor(book)5",0.350443375526088,0.00925876676206128,37.8498977814265,1.43833745514376e-311,"grade9_not_apr_march_grade_t8_ra_cont_eng_level_std",FALSE,NA,NA,NA
