"","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","obs1","obs2","name","is_adopt","tag_adopt","p_value_adjust","p_value_adjust_num"
"77",0.0157066780026236,5.58744299855411,5.57173632055149,0.310666731575805,0.756067239468288,4887.1092786624,-0.083409661695255,0.114823017700502,"Welch Two Sample t-test","two.sided",179820,4642,"mean_test_relative_age_4",FALSE,NA,NA,NA
"78",0.0390652967124145,5.59297929891749,5.55391400220507,0.762370915685279,0.445876395621731,4764.90746574257,-0.0613924031420936,0.139522996566923,"Welch Two Sample t-test","two.sided",182261,4535,"mean_test_relative_age_5",FALSE,NA,NA,NA
"79",0.0169860737546985,5.5941071841196,5.5771211103649,0.330063220870188,0.741366944809704,4686.69789333907,-0.0839057879730064,0.117877935482403,"Welch Two Sample t-test","two.sided",186091,4467,"mean_test_relative_age_6",FALSE,NA,NA,NA
"80",0.0309936159022381,5.58311812183109,5.55212450592885,0.57377552601216,0.566150186064261,4234.34470817922,-0.0749079729046123,0.136895204709089,"Welch Two Sample t-test","two.sided",179281,4048,"mean_test_relative_age_7",FALSE,NA,NA,NA
"81",0.0262833391339825,5.57119649049875,5.54491315136476,0.48421829808646,0.628256144627038,4209.20728845668,-0.080133984499523,0.132700662767488,"Welch Two Sample t-test","two.sided",182818,4030,"mean_test_relative_age_8",FALSE,NA,NA,NA
"82",-0.0930313943233747,5.69415868832125,5.78719008264463,-0.869117465773565,0.384841344878715,3567.88901342016,-0.302899526332032,0.116836737685282,"Welch Two Sample t-test","two.sided",128995,3388,"mean_test_hourshome_4",FALSE,NA,NA,NA
"83",-0.200986473740828,6.17059294327285,6.37157941701368,-1.96834553832529,0.0491064696356061,3528.29943569427,-0.401185789442087,-0.000787158039569262,"Welch Two Sample t-test","two.sided",132441,3362,"mean_test_hourshome_5",FALSE,NA,NA,NA
"84",-0.163373000748908,6.71857563973448,6.88194864048338,-1.70211302563259,0.0888236586502147,3473.69850411496,-0.351560742819083,0.0248147413212664,"Welch Two Sample t-test","two.sided",136033,3310,"mean_test_hourshome_6",FALSE,NA,NA,NA
"85",0.409280951425355,6.45842839375234,6.04914744232698,4.45085908733307,8.85059403345944e-06,3137.28776774962,0.228981933810004,0.589579969040707,"Welch Two Sample t-test","two.sided",131057,2991,"mean_test_hourshome_7",FALSE,NA,NA,NA
"86",0.372646971543384,6.32740726863994,5.95476029709656,3.8356681317706,0.000127719213028445,3097.14916914781,0.18215599112396,0.563137951962808,"Welch Two Sample t-test","two.sided",133450,2962,"mean_test_hourshome_8",FALSE,NA,NA,NA
"87",-0.279699062798174,3.38444968792815,3.66414875072632,-3.71942385101264,0.000202712216247404,3611.57664442506,-0.427136916879937,-0.132261208716411,"Welch Two Sample t-test","two.sided",131380,3442,"mean_test_hoursprep_4",FALSE,NA,NA,NA
"88",-0.397232214340145,3.16046579811907,3.55769801245921,-5.23398083191977,1.75597144930224e-07,3521.55691388054,-0.54603453930911,-0.248429889371181,"Welch Two Sample t-test","two.sided",133019,3371,"mean_test_hoursprep_5",FALSE,NA,NA,NA
"89",-0.384409623250875,3.00950237192694,3.39391199517782,-5.20708480187819,2.03018995459944e-07,3460.11092101302,-0.529153311816893,-0.239665934684858,"Welch Two Sample t-test","two.sided",136387,3318,"mean_test_hoursprep_6",FALSE,NA,NA,NA
"90",-0.234884600626006,2.94419992994533,3.17908453057133,-3.57365999000083,0.000357341407067961,3128.52460112797,-0.363756270875894,-0.106012930376118,"Welch Two Sample t-test","two.sided",131326,2993,"mean_test_hoursprep_7",FALSE,NA,NA,NA
"91",-0.143653469463391,3.3181696048723,3.46182307433569,-2.16748207004275,0.0302737919216747,3108.67201878519,-0.273603929604284,-0.0137030093224984,"Welch Two Sample t-test","two.sided",133982,2973,"mean_test_hoursprep_8",FALSE,NA,NA,NA
"92",-0.358403618693657,9.06101786890965,9.41942148760331,-2.99988172884571,0.00271956897840403,3557.72811737373,-0.59264526864997,-0.124161968737344,"Welch Two Sample t-test","two.sided",128995,3388,"mean_test_studytime_4",FALSE,NA,NA,NA
"93",-0.606656310557394,9.32827825220287,9.93493456276026,-4.82850975582385,1.4344563857101e-06,3501.2670775955,-0.852992293584271,-0.360320327530518,"Welch Two Sample t-test","two.sided",132441,3362,"mean_test_studytime_5",FALSE,NA,NA,NA
