"","term","estimate","std.error","statistic","p.value","name","is_adopt","tag_adopt","num_p_adjust","p_value_adjust","p_value_adjust_num"
"470","as.factor(year)2006",2.39701940703564,0.286974906031238,8.35271431981832,6.68585021291938e-17,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"471","as.factor(year)2007",1.50049892418892,0.287282598957203,5.22307626579379,1.76036473439452e-07,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"472","as.factor(year)2008",1.65813471485085,0.28750573813348,5.76730998697851,8.05882352972031e-09,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"473","as.factor(year)2009",2.27207204216411,0.467293657190248,4.86219319950898,1.16123061201521e-06,"all_no_live_I(job3*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"474","(Intercept)",33.4915400825405,0.249576124940248,134.193685756436,0,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"475","relative_age",-0.00571674315933405,0.0190589203024776,-0.299951050143743,0.764214603037963,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"476","as.factor(year)2001",0.593537613215691,0.282196159383764,2.10328026615177,0.035441714559876,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"477","as.factor(year)2002",0.686096799484767,0.282857140505471,2.42559476581959,0.0152836333723179,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"478","as.factor(year)2003",0.934120576424149,0.284254476441909,3.2862123689899,0.00101550552180616,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"479","as.factor(year)2004",1.22896062527457,0.285519777833602,4.30429245427193,1.67548146195795e-05,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"480","as.factor(year)2005",1.90313662167942,0.287950532542162,6.60924848750112,3.86613957545882e-11,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"481","as.factor(year)2006",2.34876983089044,0.286260610137445,8.20500532630983,2.31053016370122e-16,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"482","as.factor(year)2007",1.45343690877249,0.286603862682236,5.07123977733667,3.95355879280201e-07,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"483","as.factor(year)2008",1.61028801966444,0.286804659658626,5.61458109356073,1.97130287407327e-08,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"484","as.factor(year)2009",2.08240243366564,0.460464323831154,4.52239690653913,6.1155565640913e-06,"all_no_live_liner_I(job3*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"485","relative_age",0.0158807173687156,0.0679596640078042,0.233678573909546,0.815234606754009,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"486","I(relative_age^2)",-0.00313194746648922,0.00605368160708103,-0.517362436575085,0.604903377230581,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"487","as.factor(year)2001",-1.37313231839501,0.363067767573314,-3.78202760209974,0.000155571980139889,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"488","as.factor(year)2002",-2.02079703281919,0.40950509237433,-4.93472992265497,8.02843159489338e-07,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"489","as.factor(year)2003",-2.10488053020372,0.601593412947262,-3.49884238241858,0.000467318342277608,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"490","as.factor(year)2004",-2.63586064745417,0.521404841073747,-5.05530528260162,4.29835476053244e-07,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"491","as.factor(year)2005",-2.93656217575103,0.545117894265916,-5.38702215913415,7.16628751850865e-08,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"492","as.factor(year)2006",-3.63168358041946,0.617499289061804,-5.8812757273571,4.07342257602885e-09,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"493","as.factor(year)2007",-3.48268393655335,0.748687778523552,-4.65171735996729,3.2925582375498e-06,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"494","as.factor(year)2008",-2.3926791404243,0.724248790690066,-3.30367019065997,0.00095433903698928,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"495","as.factor(year)2009",-2.6104012072513,0.766014131229305,-3.40777160737506,0.000655002156381967,"all_ols_I(job4*100)",TRUE,"table14_parametroric",NA,NA,NA
"496","relative_age",-0.0190405197632603,0.016367503096952,-1.16331242770964,0.244703252328564,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"497","as.factor(year)2001",-1.38463242050378,0.368579841978581,-3.75666887551666,0.000172207218971868,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"498","as.factor(year)2002",-2.03362186750008,0.408314477792009,-4.98052843606486,6.34293622523388e-07,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"499","as.factor(year)2003",-2.11742570019681,0.597762388817137,-3.5422531424013,0.000396756221389095,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"500","as.factor(year)2004",-2.64852721407939,0.517096204046359,-5.12192352864757,3.02532733291227e-07,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"501","as.factor(year)2005",-2.94939529662376,0.541962666287619,-5.44206359605317,5.26884847695007e-08,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"502","as.factor(year)2006",-3.6445424504999,0.615544486146064,-5.92084330625468,3.20477391308282e-09,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"503","as.factor(year)2007",-3.49528283381016,0.746497952564866,-4.68224034881924,2.83821699635971e-06,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"504","as.factor(year)2008",-2.40545117659318,0.720743890982531,-3.3374562125168,0.000845544502370309,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"505","as.factor(year)2009",-2.65380080786343,0.749701092257694,-3.53981184670762,0.000400444270718349,"all_ols_liner_I(job4*100)",FALSE,NA,NA,NA,NA
"506","(Intercept)",44.1441716393185,0.295372652781035,149.452466989364,0,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"507","relative_age",0.0118781801711824,0.0731201075940105,0.162447520415785,0.870953509472619,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"508","I(relative_age^2)",-0.00316899335249249,0.00631728349048688,-0.501638616861922,0.615921943892101,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"509","as.factor(year)2001",-1.56925584860496,0.292875094566255,-5.35810616102067,8.41313205580376e-08,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"510","as.factor(year)2002",-2.28126359021945,0.293634247804124,-7.76906511171418,7.91981189568995e-15,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"511","as.factor(year)2003",-2.44680686147732,0.295051745095164,-8.29280593032298,1.10844031567538e-16,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"512","as.factor(year)2004",-2.87306940423978,0.296378943426731,-9.693905278902,3.21319651607338e-22,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"513","as.factor(year)2005",-3.11935734561724,0.298903979229076,-10.4359846719424,1.70745676470501e-25,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"514","as.factor(year)2006",-3.617572383538,0.297149015456099,-12.1742701317227,4.30370673980659e-34,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"515","as.factor(year)2007",-3.48227525493933,0.297467617006589,-11.706401153784,1.19182274053166e-31,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"516","as.factor(year)2008",-2.40786584140844,0.297698667126815,-8.08826544185608,6.0637561814297e-16,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"517","as.factor(year)2009",-2.64892542841492,0.483860599810938,-5.4745631891705,4.38776333612028e-08,"all_no_live_I(job4*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"518","(Intercept)",44.2159294855804,0.258423107180132,171.098977827707,0,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"519","relative_age",-0.0234405211928522,0.0197345215021827,-1.1877927311417,0.234915573829787,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"520","as.factor(year)2001",-1.57922806449482,0.292199457619239,-5.40462353134373,6.49706030873464e-08,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"521","as.factor(year)2002",-2.29178602677155,0.292883869220308,-7.82489671716152,5.08937091624909e-15,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"522","as.factor(year)2003",-2.45714640160984,0.294330737964485,-8.34824938299965,6.94341328461286e-17,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"523","as.factor(year)2004",-2.8835538486749,0.295640891799267,-9.75356903818556,1.78817630035452e-22,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"524","as.factor(year)2005",-3.12994407458989,0.298157811976344,-10.4976088127391,8.9077624970378e-26,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"525","as.factor(year)2006",-3.62809159547469,0.29640798514966,-12.240195194616,1.91476615740411e-34,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"526","as.factor(year)2007",-3.4925355588401,0.296763405321336,-11.7687541530209,5.7038198403425e-32,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"527","as.factor(year)2008",-2.41829721857995,0.296971320155191,-8.14320122669151,3.8572710818625e-16,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"528","as.factor(year)2009",-2.69027656492523,0.476786877504946,-5.64251386070776,1.67664187313828e-08,"all_no_live_liner_I(job4*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"529","relative_age",0.00105501527531558,0.0430430832391404,0.0245106808323671,0.980445272785207,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"530","I(relative_age^2)",0.00402999137248553,0.00384212555149265,1.0488963253478,0.294226281796568,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"531","as.factor(year)2001",-0.173425887356525,0.203371414926392,-0.852754490690317,0.393795824377457,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"532","as.factor(year)2002",-0.340280547417917,0.248028183170746,-1.37194307141968,0.170081700706563,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"533","as.factor(year)2003",-0.582616764925766,0.330716298150767,-1.76168144171764,0.0781236712455169,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"534","as.factor(year)2004",-0.817677292891733,0.251282055854365,-3.25402182066527,0.00113790165801976,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"535","as.factor(year)2005",-0.613439449827361,0.276618198494195,-2.21763952323706,0.0265798136709081,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"536","as.factor(year)2006",-0.909853404845402,0.290839693222395,-3.12836736541896,0.00175789180638375,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"537","as.factor(year)2007",-1.32112972182096,0.302633967978024,-4.36543766269125,1.26890777073627e-05,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"538","as.factor(year)2008",-1.72115198024132,0.310936448750972,-5.5353818671152,3.10687162914825e-08,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"539","as.factor(year)2009",-1.34527146336728,0.367632250837671,-3.65928576805219,0.000252941976787719,"all_ols_I(job5*100)",TRUE,"table14_parametroric",NA,NA,NA
"540","relative_age",0.0459894485198613,0.011052898121724,4.16084976206113,3.17112039503e-05,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"541","as.factor(year)2001",-0.158628285296798,0.204228468328734,-0.776719752123216,0.437324453146708,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"542","as.factor(year)2002",-0.323778363498639,0.246778890708531,-1.3120180683568,0.189514566718572,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"543","as.factor(year)2003",-0.566474435790469,0.328079008211548,-1.72664029581924,0.0842328262469722,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"544","as.factor(year)2004",-0.801378758269159,0.249333867770055,-3.21407903962818,0.00130870926450723,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"545","as.factor(year)2005",-0.596926603761923,0.270855743887811,-2.20385432922246,0.0275349886902882,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"546","as.factor(year)2006",-0.893307426332486,0.285300337860268,-3.13111240257276,0.00174154294107356,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"547","as.factor(year)2007",-1.30491825985007,0.296844541771006,-4.39596514749705,1.10301533788249e-05,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"548","as.factor(year)2008",-1.70471773409883,0.305621422275435,-5.57787383294907,2.43586114815877e-08,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"549","as.factor(year)2009",-1.28942760969234,0.354348276782882,-3.63887083464613,0.000273860266262172,"all_ols_liner_I(job5*100)",FALSE,NA,NA,NA,NA
"550","(Intercept)",9.40844578115095,0.169311009918304,55.5690134131898,0,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"551","relative_age",-0.00649511388266594,0.0419132886728499,-0.154965503503266,0.87684856781594,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"552","I(relative_age^2)",0.00464265381924523,0.00362113972855661,1.28209739674856,0.199809003542713,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"553","as.factor(year)2001",-0.181102199577725,0.167879380755304,-1.07876380507797,0.280693490440074,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"554","as.factor(year)2002",-0.379719156550401,0.168314536143509,-2.25600928624871,0.0240704269394785,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"555","as.factor(year)2003",-0.583164619445613,0.169127061933026,-3.44808579289662,0.000564615425350154,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"556","as.factor(year)2004",-0.84199880789294,0.169887827317917,-4.95620446259093,7.1904123377962e-07,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"557","as.factor(year)2005",-0.716808363590659,0.171335206950899,-4.18366065181268,2.86895076227073e-05,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"558","as.factor(year)2006",-1.07306894248888,0.170329241483293,-6.29996900792947,2.97921185651795e-10,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"559","as.factor(year)2007",-1.48655521338387,0.170511867565184,-8.71819208018224,2.83415022850696e-18,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"560","as.factor(year)2008",-1.88397107164668,0.170644308157869,-11.0403393584259,2.45731345678089e-28,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"561","as.factor(year)2009",-1.52553598898783,0.277354474228855,-5.500311445234,3.79283144806129e-08,"all_no_live_I(job5*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"562","(Intercept)",9.30331875753428,0.14813128529154,62.8045502962069,0,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"563","relative_age",0.0452476591495174,0.0113120690584924,3.99994544902006,6.3365071432814e-05,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"564","as.factor(year)2001",-0.166492656092582,0.167492302414188,-0.994031687980897,0.320207862546288,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"565","as.factor(year)2002",-0.364303526155355,0.167884615513589,-2.16996372800977,0.030010005517819,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"566","as.factor(year)2003",-0.56801693683916,0.168713978371508,-3.36674496281742,0.000760660191904681,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"567","as.factor(year)2004",-0.826638836891086,0.169464974571474,-4.87793326604158,1.07232007207102e-06,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"568","as.factor(year)2005",-0.701298543205738,0.170907703996389,-4.10337583857867,4.07221535001195e-05,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"569","as.factor(year)2006",-1.05765803623535,0.169904681860704,-6.22500819078352,4.81864301689246e-10,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"570","as.factor(year)2007",-1.47152361382116,0.170108413049541,-8.65050462491006,5.14016315279775e-18,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"571","as.factor(year)2008",-1.86868884550152,0.170227592374897,-10.9775907620549,4.92994126654856e-28,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"572","as.factor(year)2009",-1.46495554892514,0.273300068812026,-5.36024581074194,8.31409546264618e-08,"all_no_live_liner_I(job5*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"573","relative_age",-0.0680240706013341,0.0222910851279453,-3.05162670237419,0.00227615434006984,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"574","I(relative_age^2)",0.00489996331172323,0.00195469926729235,2.50676070417249,0.0121845929068561,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"575","as.factor(year)2001",-0.0886754076718129,0.0791027978454829,-1.12101480715042,0.262282032029617,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"576","as.factor(year)2002",0.0162082176728773,0.0935644496068298,0.173230513736642,0.86247030124091,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"577","as.factor(year)2003",-0.0414850518939961,0.0891663490998742,-0.465254575439993,0.641749337935977,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"578","as.factor(year)2004",-0.127474851561829,0.0997905967300839,-1.27742348216061,0.201453299261822,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"579","as.factor(year)2005",-0.057497618505266,0.101155719320309,-0.568406995586674,0.569758865345469,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"580","as.factor(year)2006",-0.177285240053265,0.0988159830041851,-1.79409478774053,0.072798570753356,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"581","as.factor(year)2007",-0.391032783885895,0.0846980789472375,-4.61678456874432,3.89816326502547e-06,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"582","as.factor(year)2008",-0.334469191979362,0.115164619918029,-2.9042703585305,0.00368124270678159,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"583","as.factor(year)2009",-0.252456969060875,0.123267234966013,-2.04804601263654,0.0405559483377224,"all_ols_I(job6*100)",TRUE,"table14_parametroric",NA,NA,NA
"584","relative_age",-0.0133894438786583,0.00450099580645038,-2.97477368440776,0.0029321706079996,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"585","as.factor(year)2001",-0.0706833822572725,0.0789630211955519,-0.89514536281768,0.370709765386661,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"586","as.factor(year)2002",0.0362728005203329,0.095138597229309,0.381262721720669,0.703008454252867,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"587","as.factor(year)2003",-0.0218580072633949,0.0903689406738844,-0.241875218414634,0.808876939939229,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"588","as.factor(year)2004",-0.107657880679282,0.100540670547877,-1.07078936407149,0.28426460380658,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"589","as.factor(year)2005",-0.0374200718273248,0.103396633690058,-0.361908028258397,0.717420894553346,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"590","as.factor(year)2006",-0.157167408480876,0.0990336937590922,-1.58700945622809,0.112511057761683,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"591","as.factor(year)2007",-0.371321682410818,0.0861663191821966,-4.30935992084874,1.63755113968764e-05,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"592","as.factor(year)2008",-0.314487212934979,0.117423024208314,-2.67824146972288,0.00740119637397532,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"593","as.factor(year)2009",-0.184557857400082,0.129424818328037,-1.42598506054926,0.153873202196577,"all_ols_liner_I(job6*100)",FALSE,NA,NA,NA,NA
"594","(Intercept)",2.02665467029625,0.077986196816752,25.9873510059528,8.41131995402613e-149,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"595","relative_age",-0.0670238938093125,0.0193056433911498,-3.47172546655647,0.000517163164457935,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"596","I(relative_age^2)",0.00480400116936165,0.00166793001653252,2.88021746820573,0.00397415757664061,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"597","as.factor(year)2001",-0.107176014114541,0.0773267753548622,-1.3860142702537,0.165743088310258,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"598","as.factor(year)2002",-0.00975223583889829,0.0775272118992243,-0.125791133203332,0.899897305065419,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"599","as.factor(year)2003",-0.0476830610824683,0.0779014686954627,-0.61209450708656,0.540475475723682,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"600","as.factor(year)2004",-0.136256801340278,0.0782518841768077,-1.74125904792797,0.0816387206199633,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"601","as.factor(year)2005",-0.0562080076013073,0.0789185604489576,-0.712227988974295,0.476323899259358,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"602","as.factor(year)2006",-0.150562922751262,0.0784552035710711,-1.91909415689515,0.0549729175963331,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"603","as.factor(year)2007",-0.37018735657656,0.0785393228115922,-4.71340143159371,2.43673008067703e-06,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"604","as.factor(year)2008",-0.3112555914387,0.0786003261576394,-3.95997836973922,7.49656471540487e-05,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"605","as.factor(year)2009",-0.22767397211067,0.127752002812192,-1.78215579481265,0.0747243614195439,"all_no_live_I(job6*100)",TRUE,"table14_parametroric_no_live",NA,NA,NA
"606","(Intercept)",1.9178741400115,0.0682310204453025,28.108536666969,1.01351158995998e-173,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"607","relative_age",-0.0134828907902603,0.00521047268097089,-2.58765214133086,0.00966349616100997,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"608","as.factor(year)2001",-0.0920587413823952,0.0771489337175551,-1.19326006136942,0.232768035468056,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"609","as.factor(year)2002",0.00619913795021793,0.0773296377670308,0.0801650974868644,0.936105977106999,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"610","as.factor(year)2003",-0.0320089471408119,0.0777116520998156,-0.411893792962971,0.680417425397011,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"611","as.factor(year)2004",-0.120363021289655,0.0780575698239037,-1.54197756298577,0.123079601151605,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"612","as.factor(year)2005",-0.0401591704132135,0.0787221080454863,-0.510138402162823,0.60995470045118,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"613","as.factor(year)2006",-0.134616437282971,0.0782601041972624,-1.72011574305672,0.0854119474193268,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"614","as.factor(year)2007",-0.354633359942719,0.0783539451902946,-4.52604344403384,6.01103542429461e-06,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"615","as.factor(year)2008",-0.295442258131902,0.0784088405958736,-3.76797126301915,0.000164596198812027,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"616","as.factor(year)2009",-0.16498816433082,0.125885241231218,-1.31062357046113,0.189985499985948,"all_no_live_liner_I(job6*100)",TRUE,"table14_parametroric_no_live_liner",NA,NA,NA
"617","relative_age",-0.012179317711311,0.0738011515530811,-0.165028830241912,0.868921348450677,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
"618","I(relative_age^2)",0.00178070807897149,0.00571729991791467,0.311459623342794,0.755451347242705,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
"619","as.factor(year)2001",1.48119179036273,0.349877262095164,4.23346113289253,2.30157947235777e-05,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
"620","as.factor(year)2002",2.22182805937916,0.553475814200775,4.01431824548197,5.96254807365883e-05,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
"621","as.factor(year)2003",2.5290804873699,0.63708298025043,3.96978190560944,7.19472608050487e-05,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
"622","as.factor(year)2004",3.32661089341998,0.721797719490358,4.60878554142401,4.05115436279342e-06,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
"623","as.factor(year)2005",2.49727660689785,0.750628666905149,3.32691344868848,0.000878191943562277,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
"624","as.factor(year)2006",3.46072800517564,0.845448016408653,4.09336581079974,4.25214661096511e-05,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
"625","as.factor(year)2007",4.69191860245468,0.992889787696434,4.72551803895599,2.29584096748285e-06,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
"626","as.factor(year)2008",3.9927247781997,0.969457549546704,4.11851429705882,3.81376611475037e-05,"all_ols_I(job7V*100)",TRUE,"table14_parametroric",NA,NA,NA
